LITOLOGIA,RECURSO,TONELAGEM,VOLUME,Fe_pct,SiO2_pct,g1,g2
ESTÉRIL,INFERIDO,163.7575573576508,81.4767726811159,44.3844913745594,9.13871031654519,20,15
ESTÉRIL,MEDIDO,229.46231121327872,147.68764605840653,39.882000944187205,3.5972393881705385,10,15
ESTÉRIL,INFERIDO,224.0492653500337,138.32339831162471,35.19185113374406,6.302168101115966,10,15
ESTÉRIL,INFERIDO,368.7432370436956,50.201513519748175,51.68740023435861,3.6790816481652344,0,5
ESTÉRIL,MEDIDO,380.784733293324,168.45380738961543,46.20065717531102,4.137026536279213,10,5
MINERAL,INDICADO,260.52831646485845,158.80740210306993,40.19388472065949,7.069799607250383,0,0
ESTÉRIL,INFERIDO,127.07244713038955,160.71931542745233,54.63358605327964,7.462888909742961,0,0
MINERAL,MEDIDO,368.85814794642073,113.14905560860092,49.201898523297636,7.866097132525305,20,0
MINERAL,INFERIDO,465.99671186406573,154.3046336591994,40.659063095081336,1.7347773346472382,10,0
MINERAL,INFERIDO,431.2116021081095,131.36338681351623,56.88563704068729,1.5591020508311006,0,0
ALTO_TEOR,INDICADO,398.2622274877534,89.90545022437033,38.271827239771426,9.61770352513454,0,5
ALTO_TEOR,INDICADO,379.53886576444864,131.3804886076099,33.928363560039784,4.207170526029914,10,0
ALTO_TEOR,MEDIDO,467.76221401421395,98.15447649733221,41.58115989617906,4.350773900504176,20,5
MINERAL,INDICADO,296.6989496465865,96.05837806713384,35.23699757697496,3.416689193661349,10,5
MINERAL,INDICADO,103.29212381832411,188.4317223607394,37.464455903611096,8.719493696493878,20,5
MINERAL,INDICADO,498.03377955866915,87.06380328601615,63.53494752257592,7.386334284809259,0,5
ESTÉRIL,INFERIDO,485.086080980999,75.95304559994798,46.8844422621768,6.752538229402481,20,15
ALTO_TEOR,INDICADO,435.7254975616212,143.62956219887698,40.111793432036116,8.024813666703512,0,15
MINERAL,MEDIDO,415.2704670351227,113.78459931121691,48.561562320592486,4.274603315293661,20,5
ALTO_TEOR,INDICADO,104.10046496118142,182.06513739647698,,6.6006851675800675,20,15
ALTO_TEOR,INDICADO,393.4120384805055,133.99708099351278,,7.400490457842866,0,5
MINERAL,INFERIDO,337.06781280599114,124.0146497847985,43.67773891158702,1.0755090228861262,10,0
MINERAL,INDICADO,287.6726592530805,154.34520851914175,65.91286099780844,4.712504456089022,0,15
ESTÉRIL,INFERIDO,261.58205382228266,142.69154856237822,51.08595554728987,1.1989505204115662,20,0
ESTÉRIL,INFERIDO,150.09479805906048,85.89303340236197,32.42023744834647,1.4462776779093762,20,5
MINERAL,MEDIDO,239.02223078267025,139.4877247119128,42.513910262357506,2.8864716720640056,10,0
MINERAL,INDICADO,255.79377830230965,188.10017424171622,61.30447786312855,1.1499984177033928,10,5
ESTÉRIL,INFERIDO,456.2152644148076,111.12439419158193,64.32566905963546,6.83945701708295,10,15
ALTO_TEOR,INDICADO,457.15611923106405,65.49840664308525,55.201351186440306,6.096799410019931,0,0
ALTO_TEOR,INFERIDO,486.4070269538098,66.42440586830827,41.39046464123306,8.558907210289522,10,15
ALTO_TEOR,INFERIDO,453.74937577625286,191.32719459074846,37.46808625271301,2.3546044804474944,10,0
MINERAL,INDICADO,320.18789435558153,189.47599358072833,39.96199229593722,2.4888410458930075,20,0
ESTÉRIL,INDICADO,379.88967985574453,123.96289935742278,47.16854980672414,7.270993818118771,10,5
ALTO_TEOR,INDICADO,468.2827090659719,125.77004379763973,44.60004152462501,8.948827325460329,10,15
MINERAL,INDICADO,298.1958400899289,155.64838676337877,67.35669060114581,9.13757699188721,10,0
MINERAL,INFERIDO,475.2368404529406,110.05685039633435,54.40455274895665,3.1232346113714105,10,5
MINERAL,INDICADO,287.5261991804909,135.8556765095901,52.22584602709955,4.674369494210278,20,0
ALTO_TEOR,INFERIDO,229.8478686755829,59.19594213169939,,3.7447662605708327,0,0
ESTÉRIL,INFERIDO,396.2924652013991,196.14435565487398,69.98736041657031,2.3683378087883464,20,0
MINERAL,INDICADO,125.90002756064086,118.45536404022513,34.0347098684889,3.886907587385034,10,5
MINERAL,MEDIDO,253.7130778185658,153.03920166223,66.6465546109221,6.036915754943643,0,15
MINERAL,MEDIDO,499.84897232069864,191.9385240050562,58.48679888301353,9.51533874061088,0,0
MINERAL,MEDIDO,462.3380778846888,90.67080596301908,30.298924418126365,7.765263255292258,0,0
ALTO_TEOR,INFERIDO,479.34011909143663,58.44656733469781,44.80146135531277,9.391268380571585,0,5
MINERAL,INDICADO,281.7074371959061,181.84862676383986,30.498229155213718,1.8388900140018178,0,5
ESTÉRIL,INFERIDO,237.01892548446978,72.22724344865408,38.46340768562876,3.871889308327404,0,5
ESTÉRIL,INFERIDO,433.8984692108311,106.14330161378348,31.94405960424948,8.694632244496455,20,15
ESTÉRIL,INDICADO,478.4710750491261,92.17484516795345,57.94341235323109,9.27486788359298,10,15
ALTO_TEOR,INFERIDO,158.3286724086807,196.48354400949054,57.85704051937317,4.723660686260727,20,0
MINERAL,INDICADO,271.84288291577934,136.9548986374296,66.27483949557833,8.729231775722802,20,15
ALTO_TEOR,INDICADO,454.1696936867994,113.27117101503495,32.72971261971836,2.7126101379028387,0,5
ESTÉRIL,MEDIDO,280.3826882538538,107.89808640970452,66.98520371690196,6.590814542131437,0,5
ESTÉRIL,INDICADO,346.5704181968304,191.35600989782088,63.865454973936316,1.1711320040113478,20,0
ESTÉRIL,INDICADO,171.54529080118448,71.99423641868515,41.474581977298904,6.06225354518993,0,0
MINERAL,INFERIDO,477.6784578090425,196.25815627176664,53.153387251396694,4.271557413027653,20,15
ESTÉRIL,INDICADO,342.1662779125389,87.21327535536184,39.60881017769459,5.548415430539644,10,5
MINERAL,MEDIDO,379.7444519583953,159.89508576289765,69.12122283869297,4.143279269764007,0,0
ALTO_TEOR,MEDIDO,292.5147049193291,166.72992994669426,59.07715964453971,1.6978058502114344,20,15
MINERAL,INFERIDO,319.1769721043685,113.30991434237794,,1.5269325777747504,0,0
MINERAL,INFERIDO,311.03524045288316,54.18146613339779,68.04329240780845,7.22397469190347,20,0
MINERAL,INDICADO,450.54317498322047,62.10188102424047,62.84023842671068,9.972455632271188,10,5
ESTÉRIL,INDICADO,116.9398472982425,88.11822568935428,56.10359612327243,5.1566984991635625,0,5
ESTÉRIL,INFERIDO,247.77845845217664,127.89782034750411,62.93363873834569,2.08264926428823,20,0
MINERAL,INDICADO,160.0835959125689,122.07541866427133,,8.359194465536092,0,15
MINERAL,INFERIDO,161.8702381807021,168.4561363408903,49.13755804367291,9.864312946691419,0,5
MINERAL,MEDIDO,315.2262950433271,173.62905593658775,68.62059760853901,9.848738871011692,0,15
MINERAL,INDICADO,162.86559570811474,182.78204319015455,,9.082872799852671,10,5
MINERAL,MEDIDO,270.0042865936952,190.91129166990004,46.903860127856554,2.061376025457463,0,5
MINERAL,INDICADO,117.9554679545042,83.49119803070616,42.67675422510236,8.210234643736555,10,5
MINERAL,MEDIDO,341.7881077478831,129.67854127202926,58.411039585584426,7.563263788528784,10,15
ESTÉRIL,MEDIDO,416.3767512823639,182.19018650577448,36.4913091328954,5.271737397716762,0,0
ALTO_TEOR,MEDIDO,463.0446646481355,99.43392363392527,32.17826952279262,9.958634291571165,10,5
ALTO_TEOR,INFERIDO,320.15399121066827,129.61254860464817,55.68144442467062,3.6589969921976335,0,5
ESTÉRIL,MEDIDO,371.83481876611506,56.73998700825778,63.067488615906974,1.2249910921488725,10,5
MINERAL,INDICADO,201.02454398534624,80.0978864513747,69.1615445081112,7.3232046279982566,20,15
ESTÉRIL,MEDIDO,103.47154585508869,111.50177893993842,58.18083962993823,9.258723266331273,0,15
MINERAL,INDICADO,237.7352454032861,94.85533004852093,64.48110894717004,8.094998188791301,0,5
MINERAL,MEDIDO,387.0880496599585,80.26695746278777,60.50074505700846,1.9452763308020833,10,15
MINERAL,INDICADO,307.8152122845336,143.8044959656123,55.03969232036574,1.6319699710955207,10,5
ALTO_TEOR,INFERIDO,489.458365654984,153.8018977987557,40.487822496415234,6.718213318112978,0,5
MINERAL,INFERIDO,278.0155322125269,106.9684869227379,51.92049221736714,4.865155409146009,10,15
MINERAL,INDICADO,457.35375907594783,60.23747309607588,63.36140360192201,1.2000772144580967,20,0
MINERAL,INDICADO,497.67960807164764,106.27250119704755,65.97737525949375,4.473199680932342,10,5
ESTÉRIL,INFERIDO,300.6377573464941,190.09816800923338,42.46251748728666,6.365158237433697,0,0
ALTO_TEOR,INDICADO,384.7377713527437,117.71790692702838,34.425336031051145,3.016114423427334,10,0
ESTÉRIL,INFERIDO,216.53976788659773,127.94637537970992,54.849925492798114,6.834610813685565,10,5
MINERAL,INFERIDO,227.42934644895212,147.8910938857358,34.054879331438,4.966444817813282,20,15
MINERAL,MEDIDO,427.38853848838374,133.70888032728823,40.44924345025414,2.2258254139689964,0,15
ALTO_TEOR,INDICADO,289.6375175984275,153.61907217743553,52.940665457617726,9.503847063789925,0,15
MINERAL,MEDIDO,151.50186352261366,165.92334790887807,39.9872363250636,5.052181182460577,20,5
MINERAL,INFERIDO,424.0092416111936,64.35393222030132,53.67730519570444,5.8436027911701105,0,0
MINERAL,INFERIDO,225.0834907466516,114.44325231772163,53.25170616958276,2.7451809571289174,20,15
ESTÉRIL,MEDIDO,463.88001602764075,150.68239313621973,41.19166395998751,4.916851867278126,20,5
MINERAL,MEDIDO,308.73257846600757,101.2120921184326,31.57307011452144,3.789397996653005,10,15
MINERAL,INFERIDO,461.9709471352414,184.89771653028305,62.455783916428054,7.5943855960793805,20,5
MINERAL,INDICADO,157.56859765935994,164.7648120118875,64.40207547423255,9.379774532546934,20,0
ALTO_TEOR,MEDIDO,372.78956704888327,105.81223166746034,38.86436860611633,3.98239501237843,10,15
MINERAL,INFERIDO,366.8612470356808,73.67835221331347,56.20949327501546,3.724938796472916,20,0
ALTO_TEOR,INDICADO,106.30232997639304,66.29198841151224,52.226271780343495,5.928901025168242,10,0
ALTO_TEOR,INFERIDO,355.40535624232086,57.13854314093173,51.6194260952354,2.662500065216844,20,0
MINERAL,INFERIDO,303.22616876595174,67.33489143197548,30.878265497698663,3.701028098307206,10,0
ALTO_TEOR,MEDIDO,250.38089778138567,147.15540789674404,62.61638643589646,2.3750215341687353,0,15
MINERAL,MEDIDO,394.8953660412591,84.50310767654229,,7.137318998831301,20,5
ALTO_TEOR,INDICADO,228.33642198694216,120.53919316690687,57.974339355531356,1.856522696925157,0,15
MINERAL,MEDIDO,478.8320858997744,85.40797879537193,68.88683797129545,4.420968925013753,0,0
MINERAL,MEDIDO,231.45144673164958,172.41252825183471,62.1806297553008,6.234894843688795,10,0
ESTÉRIL,INDICADO,304.3324268219892,68.42434156076308,49.890476353747516,5.151892385050047,10,0
ESTÉRIL,MEDIDO,356.4568687004121,138.5718320452303,69.28353786013957,4.380671414085725,20,15
MINERAL,INFERIDO,120.96756392437796,74.84182021957484,31.035075502179854,4.852518400161438,20,5
ESTÉRIL,MEDIDO,462.20956054187553,162.5320226434098,37.48214614645853,2.9849481135714306,20,15
MINERAL,INDICADO,169.60531141334684,117.95491200562704,50.50037132099316,7.385821837142085,0,0
ESTÉRIL,INDICADO,449.49762479380195,135.9302246383879,66.87811343670418,2.290172075303814,10,0
ESTÉRIL,MEDIDO,472.9720200649362,128.8233862780845,47.93480665326555,5.785766838374807,20,0
ALTO_TEOR,INDICADO,419.003995721196,178.16788007969836,54.81865036038457,7.224984474727146,0,0
MINERAL,MEDIDO,281.7483539288059,63.05412145628866,57.976902728207314,1.7441247700541045,0,0
ALTO_TEOR,INFERIDO,436.69577508605204,183.37331940060818,47.006102325932446,2.419277624671327,10,5
ESTÉRIL,INFERIDO,336.3981970039024,100.91059187356592,69.21432682531493,3.7765066459183574,0,0
ESTÉRIL,MEDIDO,409.8718535182099,92.65651115859852,31.776268665658016,8.45923053056935,20,15
ALTO_TEOR,INDICADO,228.1485145010686,179.54886774399816,,4.141614672955255,20,5
MINERAL,INFERIDO,251.3015946937227,67.80471819828999,44.90581639847106,7.965393249014247,10,15
ESTÉRIL,INFERIDO,376.8315666431937,54.85010119237438,60.697840259960515,5.012027578041572,20,5
MINERAL,MEDIDO,284.83547038872905,113.06623965897313,59.441608220178395,7.0858003436604475,0,0
ESTÉRIL,MEDIDO,362.68865096483023,184.58276237981724,35.13485816261343,7.798250433656444,10,15
ESTÉRIL,INFERIDO,191.04791847348747,196.70409406087506,48.64183294971954,4.487027613199434,0,5
ESTÉRIL,INFERIDO,491.5755258409739,89.83164834582917,63.06991378481707,1.5979031142070532,0,0
ESTÉRIL,MEDIDO,404.6544137268103,183.66562675441116,35.96078907558001,2.9432830037450035,20,5
ALTO_TEOR,MEDIDO,390.7266296712936,123.39886123549117,55.765129399176665,7.170454784894501,0,5
MINERAL,MEDIDO,319.76990168128896,105.5851316784278,68.7816982378817,3.50825577592305,20,0
MINERAL,INDICADO,311.2410197697237,121.54873225703756,64.73275466823515,3.858622554604962,20,0
MINERAL,INFERIDO,284.2480298993901,107.12379957175489,51.724668628640124,7.750512151637658,0,5
ESTÉRIL,INFERIDO,491.39483199448887,99.87348457280288,54.31067391987658,7.854096009619312,20,15
ESTÉRIL,INFERIDO,276.2714296110631,153.6765032952872,34.036310348800136,7.6406309468329034,0,15
MINERAL,INFERIDO,237.74686762206426,135.73680113688772,66.99974857289857,6.033017869437519,20,15
MINERAL,INFERIDO,324.79830981038776,131.273665501685,45.426274387834376,9.535089475476097,0,0
MINERAL,INDICADO,337.5839537732778,83.87116198642335,59.52583346410991,2.9368965460409435,20,0
MINERAL,INDICADO,302.7984208110706,127.61827370788029,58.39278350819207,4.696446115508567,0,15
ESTÉRIL,INFERIDO,396.2562959254295,145.4014062514292,63.11096467759334,3.000171396970772,0,5
MINERAL,INDICADO,418.3865681614969,173.87799800202546,43.618773218669176,7.941513887084296,0,0
MINERAL,INDICADO,143.39115097732002,103.83200962581773,,7.430833574485162,0,5
MINERAL,INDICADO,437.580564762011,59.616590246973274,46.356046055631396,9.814469781719293,0,0
ESTÉRIL,INDICADO,139.2288198000888,158.4314368147011,45.833833694876674,4.382981320733135,10,5
ESTÉRIL,MEDIDO,288.63107922733013,186.57901267693293,35.30123597448551,8.20278968129714,0,0
MINERAL,INFERIDO,479.01061626767694,104.54749967226945,32.952357188830256,5.784172043178291,20,0
ESTÉRIL,MEDIDO,107.14701195702699,168.17537296994112,65.7328010727116,1.2452519916056395,20,15
ESTÉRIL,MEDIDO,358.95188136002497,142.3316005401337,56.885388501493594,5.905382959671173,10,15
ESTÉRIL,INFERIDO,497.6821289051474,111.11858115204747,34.419392294218696,1.258348072802786,20,5
ESTÉRIL,MEDIDO,250.6253940455199,197.4110698167001,39.3964310436125,4.4506824386019135,20,0
ALTO_TEOR,MEDIDO,318.1342933494302,122.29609196701057,50.66005739219956,1.4707819626258933,10,0
MINERAL,INDICADO,114.23183561916295,157.7744734772032,43.095680841784926,3.426668689178299,10,5
ALTO_TEOR,MEDIDO,395.013699821098,152.05283571550535,64.44795313985054,4.543537974947679,20,0
MINERAL,INDICADO,105.80094268176703,166.09518863235547,57.24732655891813,1.9549653539828613,10,15
ALTO_TEOR,INDICADO,152.17633419501283,128.8999743824923,35.20730172746014,3.268637079007794,10,15
ALTO_TEOR,MEDIDO,303.9247732828212,101.24448721569604,40.51989506262395,8.305498060745496,0,0
ALTO_TEOR,MEDIDO,423.57177732631476,150.6126774540429,33.909973012018796,9.888438866353301,0,0
ALTO_TEOR,INFERIDO,228.10598925826469,68.28030463152032,57.20778221027604,9.827437092868186,0,0
MINERAL,INFERIDO,464.1007917271528,131.02982885437146,48.15863997667185,6.395723109803766,10,5
ESTÉRIL,INFERIDO,340.5897245194267,133.48884847782608,50.915385658542576,5.719335363167624,0,15
ALTO_TEOR,INFERIDO,419.3681053798726,64.7043901271415,34.056517470808615,9.858335674936011,10,5
ESTÉRIL,MEDIDO,383.4944394909646,61.9695024260352,33.35197251808627,2.7516940243103436,10,5
MINERAL,INFERIDO,170.79971883956875,104.42781629271717,47.58938663838396,3.9550626318624587,0,15
ESTÉRIL,INDICADO,474.598506488401,102.3446519613641,43.52844289253086,5.17781194931625,0,0
ALTO_TEOR,INDICADO,388.0963887446194,99.48070381325608,62.96880194422335,2.8933303630786,10,0
ALTO_TEOR,INDICADO,180.36540238269396,124.58219040097119,61.15989277746951,4.630299125958794,10,0
ALTO_TEOR,INDICADO,182.35689934170273,149.09583977155341,60.97453225109971,3.9564793538110106,10,15
ESTÉRIL,INFERIDO,339.5463543305054,82.06192039813637,68.52780702068806,4.746859245980943,10,0
MINERAL,INDICADO,196.85570290248072,148.5773478782009,66.7336723233177,6.240647276513642,10,15
ALTO_TEOR,MEDIDO,260.67737787849467,91.34193018854182,57.45660719723527,6.736252666322395,0,5
ALTO_TEOR,INFERIDO,161.66862539175128,165.02702640966595,31.13666236211396,2.471357519430804,10,15
ESTÉRIL,INDICADO,347.7497649757314,78.02889478777317,33.02021764144226,8.5004281889805,0,0
MINERAL,INDICADO,197.9970494509609,52.475155192650625,69.4861513229101,4.498843953986219,10,5
ESTÉRIL,INFERIDO,335.97848996534015,129.99180707444023,45.246286201839865,3.4776397118988953,20,0
MINERAL,MEDIDO,457.9521012121363,156.68412234833548,,8.477202363193882,10,0
ALTO_TEOR,INDICADO,122.23008109034893,70.85569265930717,52.12355114595446,8.236708806852985,10,15
MINERAL,INFERIDO,420.45337187295513,185.08382235525343,61.65316983402702,1.99435925189702,10,5
ALTO_TEOR,INDICADO,401.0447531712707,63.5532449773725,54.54246290020474,4.92223181163032,10,0
MINERAL,INFERIDO,230.8461174707435,118.51972625368006,46.46548704042001,5.891650377630521,0,5
MINERAL,INFERIDO,355.50868384885223,68.24196192450546,63.00272853949962,3.459149178575499,20,15
ALTO_TEOR,INDICADO,270.5257676559653,139.917943003664,67.7206980675031,2.169448148106337,10,15
MINERAL,INDICADO,347.7561089634812,121.50950014509748,51.58478723899384,3.403265505815857,0,15
MINERAL,INDICADO,252.6263721096858,167.52523248837508,35.66780544347362,5.834070400593723,10,5
MINERAL,INDICADO,130.35739530152114,160.60539411342694,46.34013425720877,8.809434425882221,20,5
MINERAL,MEDIDO,479.6888157350345,131.5252815786443,67.85745393470225,9.235392651983133,20,15
MINERAL,MEDIDO,236.75899170771083,178.1753962871466,,6.475003281520571,0,0
MINERAL,INFERIDO,176.3646652469866,183.41564870730227,41.16040219762808,5.948131759357579,10,5
MINERAL,INFERIDO,141.99081659047357,78.91203163409602,54.77383028085907,8.875729192260525,10,0
ESTÉRIL,INFERIDO,168.08235975501793,80.4043373049415,65.52930347705454,2.4031794022964044,20,0
MINERAL,INDICADO,234.93511908490456,136.36311385806476,47.77465940502445,8.311977343323743,20,15
MINERAL,INDICADO,440.01372621264466,185.65631577557662,69.73446719314471,9.798402908907327,20,0
ESTÉRIL,INFERIDO,105.23572719693193,100.93967793020067,34.19221515911289,8.49093699914896,10,5
ALTO_TEOR,INDICADO,114.1572875105341,147.22776871044528,,9.96586426637493,20,15
MINERAL,INDICADO,118.71342244787883,185.60855665240393,68.56330148803025,7.547120743936849,20,0
ESTÉRIL,MEDIDO,357.2632502481193,127.41961559042673,51.37295833758051,9.09388086278337,0,5
ALTO_TEOR,INFERIDO,299.3252106374109,150.19944914131315,38.3306182599927,8.031684571726597,0,0
ALTO_TEOR,MEDIDO,430.99315724057743,56.518889882056996,41.25166663726783,8.554514595094435,10,0
ESTÉRIL,MEDIDO,306.7027127765124,158.16776447081804,45.39322140211843,9.819228002307817,10,0
MINERAL,INDICADO,231.83121685335774,136.9780851157411,31.135138812770634,7.58894549499006,20,5
ALTO_TEOR,MEDIDO,315.12697518227253,168.91851519773496,44.3259055510995,4.88395586618292,0,5
ALTO_TEOR,MEDIDO,453.48706019818405,174.5153545040946,36.83867566823106,6.845963778561535,20,0
ESTÉRIL,INDICADO,322.5596093457051,103.3057113299972,40.85550918024096,6.8950591535155095,20,15
MINERAL,MEDIDO,344.70437435773033,194.71423133372514,55.90279270769602,3.4328093110825604,20,5
ESTÉRIL,INFERIDO,278.7751251827715,113.18997753171394,59.05130588027137,2.9258378654838966,20,5
ESTÉRIL,INFERIDO,265.92922112967574,197.00212858034448,51.68488034424605,2.3409006529874867,10,0
ESTÉRIL,INFERIDO,437.92828391351105,146.291572149109,56.3143684594167,2.8510800044215956,10,5
ESTÉRIL,INDICADO,150.40279843100652,111.30672970820937,64.2565155126998,6.557583359049515,20,0
ALTO_TEOR,INDICADO,336.3363842567206,176.66846227509032,43.85440433449921,6.041482026647518,0,5
MINERAL,INDICADO,498.1114129597446,73.86938310419771,41.65278127842033,5.280825175058986,10,0
ESTÉRIL,INFERIDO,133.29331435008754,187.4028787813152,44.45883221305394,7.822436447666733,20,15
MINERAL,INDICADO,326.55997895478276,51.84687830860673,31.443573017699237,2.346763317687193,0,5
MINERAL,INFERIDO,372.2204510576209,140.00940212776771,34.61148882107527,4.140058626304851,0,0
MINERAL,INDICADO,254.31353635141315,56.95064222697025,56.23475106002451,1.9830405993290348,10,0
MINERAL,INFERIDO,276.11391488313024,152.8025634156033,68.4127752659218,6.173286246161473,0,0
MINERAL,INFERIDO,493.6375203034069,87.91543310913508,49.31633497446427,2.002159132150714,10,15
MINERAL,MEDIDO,400.928870636404,127.92415495914202,57.82062578605505,8.46784818535956,10,0
MINERAL,INDICADO,278.221685386393,179.65913478688293,36.21116647199432,5.4422647436849125,10,15
ALTO_TEOR,MEDIDO,473.61772464709645,107.8848115718086,62.69326903622526,6.443339174472803,10,5
ALTO_TEOR,MEDIDO,388.1200342801141,89.63813254342934,56.84388766584448,2.5032843602419868,10,5
ESTÉRIL,MEDIDO,142.86958845842483,118.83357865285505,50.235951483661765,7.537139762087222,10,0
MINERAL,INFERIDO,182.5409186459444,175.33216151242968,37.952449597677436,6.55474944556292,20,5
MINERAL,MEDIDO,195.43191257986211,132.27907377664394,63.94178457697401,3.550755782708297,0,0
MINERAL,MEDIDO,130.88685625317237,71.16491365123024,39.90609241913989,4.748491207178107,10,0
ESTÉRIL,INFERIDO,384.29007433295584,109.82857035026852,42.844035664337675,7.159129017871505,0,15
ESTÉRIL,INDICADO,453.2675851094489,89.61058635903689,59.496116096100685,8.4376643611946,10,5
ALTO_TEOR,INFERIDO,417.57525101692187,131.32971316105267,31.204176897422904,5.4724080700601325,0,15
ALTO_TEOR,INDICADO,418.4408495123464,87.49505508607652,68.37033603726223,3.702052999560311,0,0
ESTÉRIL,INFERIDO,237.29236025898658,131.53108908725,30.62749335979526,3.275449130856151,10,15
ALTO_TEOR,INDICADO,372.1554094487117,133.93588250540435,61.89091455678152,1.3830487409392047,0,5
ALTO_TEOR,INFERIDO,313.30676999140326,198.52940559938554,,3.619726564859293,20,0
ALTO_TEOR,INDICADO,264.7147930044991,191.30994726030346,69.093894941024,3.3833806633880847,20,5
ESTÉRIL,INFERIDO,425.9568915152931,197.364977393422,32.756083158782026,5.4769387686971065,0,5
MINERAL,MEDIDO,289.17255955657856,57.600708060038116,64.9617972674607,5.144885913639338,20,0
ESTÉRIL,INFERIDO,102.79043666516566,71.7898714169008,61.69961537278598,7.353966462088943,0,0
ALTO_TEOR,MEDIDO,395.1708898687741,171.1042491448419,61.21247221662178,1.4472114926680493,10,5
MINERAL,MEDIDO,244.92958362125438,185.16266564343914,,2.672357224570799,10,0
ALTO_TEOR,INDICADO,273.349649866928,66.27463206899843,30.09116108634256,1.787136958514794,10,15
ALTO_TEOR,INFERIDO,103.41674137695907,142.9501590217788,56.1032552955452,1.3344386798658947,10,0
ALTO_TEOR,INDICADO,150.00383632094713,87.57919370056521,39.59143931257671,9.894917748445533,0,5
MINERAL,INFERIDO,121.88955989076172,79.50758750587701,43.18798293264666,1.1256555866422946,0,0
MINERAL,INFERIDO,238.37898184192153,131.49174043279484,45.87323056019616,8.315003277242845,10,0
MINERAL,MEDIDO,303.7574183772234,106.73898284295839,32.86072268504719,8.039211015866123,0,15
MINERAL,INDICADO,197.5622386250417,118.42250972607467,59.545510718493766,1.7360126774139442,0,5
ESTÉRIL,INFERIDO,196.27421067216014,135.17700502339954,66.37616959512128,2.8152086970301395,20,0
MINERAL,MEDIDO,333.55490393280104,64.37638723519434,51.4202200048002,1.310250843401305,20,15
ALTO_TEOR,MEDIDO,379.8225772374842,152.38770198091618,58.732439019501676,3.8869927669620608,10,0
ESTÉRIL,INDICADO,283.75966307202873,83.07636856009324,40.44223582758679,2.952546129386619,0,0
ESTÉRIL,INFERIDO,405.7813087347689,158.94532341394904,62.414761978711766,1.7680903876117386,10,0
ESTÉRIL,INFERIDO,337.7200627302228,99.72599775350483,53.455129510125225,8.753203917510334,0,5
ALTO_TEOR,INFERIDO,325.93058198098925,94.7805191007109,50.66034898172417,4.4791429056754986,10,0
ALTO_TEOR,INDICADO,381.53093430218735,128.0662164895587,60.074589212212004,9.049095418566667,10,0
MINERAL,INDICADO,241.11754360362562,58.64087354006385,54.81824681174905,3.218166845315195,10,15
ALTO_TEOR,INDICADO,319.71198178636433,73.14459134498296,62.062134350225705,4.22458858976638,20,5
ESTÉRIL,INFERIDO,104.65728654334771,155.04774132924445,66.67149732727303,6.4659990530889875,0,15
MINERAL,MEDIDO,250.01778735413086,187.1936009468495,32.430505365882425,3.8360558807461174,20,0
ALTO_TEOR,INFERIDO,492.5058126171432,196.55573827780017,39.006804153737505,7.095364076667245,20,5
MINERAL,INDICADO,374.58598728632796,122.98622428057696,62.03742180941243,7.929820784007225,10,15
MINERAL,MEDIDO,272.7114490672848,196.331343427907,60.29656641203372,2.740175740338357,0,15
ESTÉRIL,MEDIDO,305.3519652754801,154.83535423725564,39.28408789412518,4.955132736517113,0,5
ALTO_TEOR,MEDIDO,321.7590384711385,133.7620692499371,32.50379493640563,9.765223245840055,20,0
ESTÉRIL,INDICADO,127.5235244720697,87.94836238607601,69.89629436766384,8.493082041669306,0,5
ALTO_TEOR,MEDIDO,372.252402136245,154.85706701452713,53.51799266217449,5.408182107055808,10,5
MINERAL,INDICADO,420.26647957516616,51.145802305822954,49.32948258822281,4.061118883499933,20,0
MINERAL,INFERIDO,188.99474852822254,195.24179682146482,61.36039903460356,9.015228662715845,20,0
ESTÉRIL,MEDIDO,499.43139184972966,105.04093942277204,44.35400285095146,6.107522070667348,0,15
MINERAL,MEDIDO,363.76642331353105,56.64086018545601,49.43423734548295,4.247665694448601,0,5
ALTO_TEOR,INFERIDO,319.50570535055306,113.56454311108571,41.163861334116795,9.14505003460826,10,0
MINERAL,INFERIDO,249.1865360782206,130.50467375849132,,6.345180106776598,0,0
MINERAL,INFERIDO,308.0181771167116,188.01577866526182,31.5953842863245,5.6489855045818445,10,15
ALTO_TEOR,INDICADO,147.77978771662617,101.74266677197147,,8.194308426622245,20,5
ALTO_TEOR,INDICADO,223.6321426189739,84.88973106984638,34.221099258403214,1.7704211378736976,10,5
MINERAL,MEDIDO,400.54944075376767,156.2235173725238,45.480109544176145,8.978790426319375,20,0
ALTO_TEOR,MEDIDO,226.09547416033274,97.7428712638214,57.95767588867021,8.760375023169987,0,0
ESTÉRIL,MEDIDO,326.2237617025173,194.34413887224414,45.03171649853158,2.3285425994715467,0,0
ALTO_TEOR,MEDIDO,256.9809540598072,95.87843253753113,34.14585312443033,9.628317569619181,10,0
ESTÉRIL,INDICADO,255.6242043072809,127.10751038053222,48.871426469831164,6.718567188268843,0,5
MINERAL,MEDIDO,189.47551958481853,159.98372000871217,45.00562558305387,2.2420672172759613,0,5
ESTÉRIL,MEDIDO,119.1722353225626,101.90221616679479,34.36441037012897,2.8545723995554146,10,15
MINERAL,MEDIDO,245.34577026251273,50.70290198524408,35.03586221944393,9.34626065309467,20,5
